dir_d,Num_viajes,Hora_llegada_1,Hora_llegada_2,Hora_llegada_3,Hora_llegada_4,Hora_llegada_5,Hora_llegada_6,Hora_llegada_7,Hora_llegada_8,Hora_llegada_9,Hora_llegada_10,Hora_llegada_11,Hora_llegada_12,Hora_llegada_13,Hora_llegada_14,Hora_llegada_15,Hora_llegada_16,Hora_llegada_17,Hora_llegada_18,Hora_llegada_19,Hora_llegada_20,Hora_llegada_21,Hora_llegada_22,Hora_llegada_23,Num_escuelas,Num_hospitales,Num_iglesias,Num_zonas_tipicas,Superficie_km2,Poblacion,Conexiones_fijas_intenet,M2_areas_verdes,N_micro_empresas,N_pequenas_empresas,N_medianas_empresas,N_grandes_empresas
La Florida,721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,1040,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,1362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,1703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Granja,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,510,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Granja,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,10,0.0,0.0,10.0,122028,24179,716679,2953,655,67,14
La Pintana,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Pintana,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350,14,0.0,0.0,30.6,189454,13844,922757,3716,873,143,37
La Reina,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
La Reina,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,13,0.0,0.0,23.0,100459,28820,437747,4240,1463,176,70
Lampa,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Lampa,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,8,0.0,0.0,452.0,131436,20606,0,4122,1224,286,189
Las Condes,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1030,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,2234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Las Condes,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,44,2.0,2.0,99.0,335296,123359,2221657,30890,14481,3570,2985
Lo Barnechea,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
